sample_id,climate_scenario,length,width,wall_height,roof_angle,orientation_deg,insulation_thickness_mm,window_ratio,pcm_thickness_mm,wall_material,roof_material,floor_material,insulation_material,glazing_type,pcm_present,T_amb_mean,T_amb_min,T_amb_max,solar_radiation_mean,wind_speed_mean,indoor_temp_mean,indoor_temp_min,indoor_temp_max,indoor_temp_swing,comfort_hours,total_heat_loss_kWh,total_solar_gain_kWh,ventilation_loss_kWh,heating_energy_required_kWh,fidelity_tier,simulation_time_sec,ansys_validation_candidate
winter_66,winter,4.720464918477424,3.2568903849007924,2.725686784786947,1.0941890451773981,17.167294982901808,3.6795556827069205,0.37432081774752834,0.0,timber,cseb,concrete,rock_wool,single_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,19.829227119740107,18.0,26.16445283754716,8.16445283754716,24,104.47074198070955,45.569296494082906,8.65780365197482,67.5592491386015,tier1_rc_physics,0.00028014183044433594,False
winter_67,winter,5.007915194950545,5.018362486957417,2.9879477369058685,44.724554356417464,46.80652019838983,77.22201528598578,0.127187751980638,0.0,cseb,timber,cseb,xps_foam,single_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.124614509255718,18.0,18.75470526422883,0.7547052642288286,24,58.22686663961958,19.484325741965492,8.333413175107902,47.07595407276204,tier1_rc_physics,0.0002949237823486328,True
winter_68,winter,7.280973401857187,5.395517543867456,3.207965518231352,8.537992607453074,154.34680189632314,106.2831104863387,0.19878578524344453,0.0,sandwich_panel,brick,brick,eps_foam,single_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,92.85747168151991,18.565710794720452,16.970602205829355,91.2623630926288,tier1_rc_physics,0.0002980232238769531,False
winter_69,winter,4.196984555796153,3.380928963778438,3.4434731872811115,3.565072157258444,49.02476440181128,110.75490122879921,0.10298248063148274,0.0,sandwich_panel,cseb,concrete,xps_foam,double_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.865144901361376,18.0,21.76571949465529,3.76571949465529,24,23.22736869931563,11.61253137735791,5.15357605364375,16.76841337560146,tier1_rc_physics,0.0002963542938232422,False
winter_70,winter,4.165264744424052,4.927563325459443,2.6903444503326956,23.30436169492823,81.81051056991943,81.66489837232433,0.38860994647778724,14.990315253046427,sandwich_panel,sandwich_panel,cseb,mineral_wool,single_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,87.16568199793586,18.18288500163081,10.975280982183309,79.95807797848838,tier1_rc_physics,0.0003120899200439453,False
winter_71,winter,3.6772231935844566,4.274604725647383,2.666533355239045,33.473328169006926,166.51045649484763,91.61568620527031,0.17500598189697197,0.0,cseb,sandwich_panel,brick,eps_foam,double_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.011630897204324,18.0,18.117224822430494,0.1172248224304937,24,30.200862829712715,8.366536778462944,5.309906467324933,27.14423251857468,tier1_rc_physics,0.0002925395965576172,False
winter_72,winter,7.934840795935477,4.52412876059463,2.685982144705054,32.64891138066127,172.5007098248811,140.23429447949772,0.18987752366478794,0.0,concrete,cseb,brick,eps_foam,single_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,79.68100368951916,16.710590913147655,12.694331455487754,75.66474423185925,tier1_rc_physics,0.000293731689453125,False
winter_73,winter,4.0513777054574724,5.053691677596353,2.4765641381427734,6.099171654658559,50.88503819420237,72.48758843410072,0.3440846294650787,10.758632111957187,concrete,sandwich_panel,cseb,rock_wool,single_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.480987759500174,18.0,20.0253288290417,2.025328829041701,24,81.34863006455285,30.535003315676025,9.47610508500135,57.27526533480384,tier1_rc_physics,0.0003173351287841797,True
winter_74,winter,3.2115410821263204,3.6140152280844227,2.637634970689397,27.25829668400988,76.37817992058066,4.683115113465369,0.17718789306120036,20.72994038172366,cseb,cseb,brick,eps_foam,single_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,75.20631757506104,8.146358476801998,3.8992513911531224,70.95921048941216,tier1_rc_physics,0.00030422210693359375,False
winter_75,winter,7.692041568772872,3.76238567436816,3.171085579221489,5.1418956079922475,136.82207326587036,113.1089974146309,0.05248873165536109,13.480982654802729,sandwich_panel,sandwich_panel,concrete,rock_wool,double_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,28.60200946315319,7.960129758003968,7.824565622096987,28.466445327246213,tier1_rc_physics,0.0003018379211425781,True
winter_76,winter,7.054459774950104,5.285599113004727,3.250603216856218,23.451884638577646,31.218110929976657,107.50771095928417,0.15816373371359746,18.877707750427014,brick,concrete,brick,eps_foam,single_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.43483695800337,18.0,19.598781957699764,1.5987819576997637,24,87.82029646243588,37.181504376729016,14.886808512121448,61.5845742595623,tier1_rc_physics,0.0003485679626464844,False
winter_77,winter,7.620833607701079,4.38653507138687,2.372796564308922,13.643857955957142,7.933594123482492,78.25515012909155,0.06168353646892259,12.922504423967727,brick,timber,concrete,eps_foam,single_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.04989644890532,18.0,18.346459166560265,0.34645916656026543,24,48.1820296215791,15.241041531124237,7.021656189290797,39.96264427974567,tier1_rc_physics,0.00033926963806152344,False
winter_78,winter,4.283701383682103,5.265884239978059,2.5432273773475735,27.43727710915323,138.26672297391735,23.09897010650714,0.3557545147215768,28.196236151563763,cseb,cseb,brick,mineral_wool,double_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,78.46984930389775,14.689688935161238,10.766239209696465,74.54639957843297,tier1_rc_physics,0.0003266334533691406,False
winter_79,winter,6.549383821213314,3.1562729765869326,2.61578897328664,16.933607656332818,120.79481662279952,7.6433709018441505,0.33609732587012314,0.0,concrete,sandwich_panel,brick,mineral_wool,double_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,93.17652871898373,15.360480875242667,9.788737544980169,87.60478538872124,tier1_rc_physics,0.0003485679626464844,False
winter_80,winter,5.554342808858725,3.0619912840789336,3.2397878239240994,11.664819727433803,140.62686133597484,100.57093734768759,0.3661614165209037,14.080895109647276,cseb,brick,brick,eps_foam,double_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.081249918722417,18.0,18.5788749390272,0.5788749390272017,24,56.81487809870732,17.22221046122992,10.5647010229515,50.157368660428894,tier1_rc_physics,0.00034689903259277344,False
winter_81,winter,3.1720452100105936,5.4597039271087136,2.7962607925839356,3.0156547677924452,13.997032314686484,60.381170818319696,0.3721717553487628,40.10866142943175,concrete,timber,brick,rock_wool,single_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,19.219945285232715,18.0,21.266559996664633,3.2665599966646326,24,95.4835322847741,51.848793066415105,9.764258212220673,45.58480998942823,tier1_rc_physics,0.00034618377685546875,False
winter_82,winter,5.2357775888142655,5.977010563488811,2.3014419455795063,37.44045898983782,9.435104969546959,36.05672121891406,0.34378114070440396,0.0,brick,concrete,cseb,mineral_wool,double_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,19.065877249928196,18.0,22.571649148163765,4.571649148163765,24,91.17864967277436,43.035275604811424,13.728406231917692,61.871780299880605,tier1_rc_physics,0.00035190582275390625,True
winter_83,winter,7.727634551024239,4.1328236085235845,2.6038344630407697,17.850188494489988,13.622182765793301,112.29602902443438,0.14084037517563214,31.737521345062824,brick,brick,concrete,xps_foam,double_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.527622414446203,18.0,19.475528888808725,1.475528888808725,24,45.99143328296537,24.611149952838513,9.751484532698719,26.44077710929791,tier1_rc_physics,0.0003452301025390625,False
winter_84,winter,4.100040332712284,3.7329911898987937,3.293754077691542,24.391144636061732,171.65082074382866,83.75154170193484,0.31817657193446813,0.0,sandwich_panel,sandwich_panel,cseb,rock_wool,single_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,74.69137415629406,16.431858033061303,8.82103157892015,67.08054770215293,tier1_rc_physics,0.0003337860107421875,False
winter_85,winter,7.848880555519203,3.8479802096231124,2.2085901019490004,22.282008012524976,137.61927584102892,0.8283537688105461,0.08217622126657718,0.0,sandwich_panel,cseb,cseb,mineral_wool,double_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,70.71304133472339,6.580205397809252,6.355963928111849,70.48879986502597,tier1_rc_physics,0.00034689903259277344,False
winter_86,winter,7.304133947973751,3.6045914336305502,3.3731003228745156,44.86545048018405,100.6589417298716,133.33732863474165,0.24377275771650658,0.0,timber,brick,cseb,mineral_wool,single_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,95.1450060516759,19.78276160123254,13.308221201540777,88.67046565198414,tier1_rc_physics,0.0003333091735839844,False
winter_87,winter,6.887628034176367,4.144092552058362,2.548168430094292,28.605092506272776,103.655176763024,113.83875382641565,0.27848531817523603,0.0,cseb,sandwich_panel,brick,rock_wool,single_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,83.60241511555994,16.922366198314837,11.75171411008594,78.43176302733103,tier1_rc_physics,0.0003287792205810547,False
winter_88,winter,6.4952792177791645,4.0543851060558564,2.291901444157721,37.532426383593645,108.3369682448495,121.76187134570664,0.1386728479595758,0.0,concrete,concrete,concrete,eps_foam,single_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,50.85261079033911,10.289525510423848,6.9024692445870945,47.46555452450237,tier1_rc_physics,0.00034809112548828125,False
winter_89,winter,6.0364226926147015,5.120974460307807,3.1932537773763396,32.07222309825697,78.26269755975747,10.449052921342728,0.25690492418567534,49.5074417619687,cseb,timber,concrete,xps_foam,single_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,139.45867433175889,20.313226084098467,15.229893460937042,134.37534170859746,tier1_rc_physics,0.00033926963806152344,True
winter_90,winter,6.624787798928332,3.2356702750713224,2.5118446814105213,19.956033821650617,34.138198389521904,149.47946045334757,0.11387958895324425,46.32241159434694,timber,concrete,brick,xps_foam,single_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.47040808958154,18.0,19.431075332594972,1.4310753325949719,24,39.58301383403361,16.781631072025686,5.802739679423573,24.82377900370157,tier1_rc_physics,0.00033211708068847656,False
winter_91,winter,4.309081369293137,5.874839121987429,3.4986455302208763,20.24235592761377,119.33303977905048,100.30774781100503,0.20742938347403572,0.0,timber,timber,cseb,mineral_wool,double_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.010530218291127,18.0,18.125989137309546,0.12598913730954564,24,53.27140948435014,14.912341052360814,12.189940933907149,50.54900936589645,tier1_rc_physics,0.0003418922424316406,False
winter_92,winter,6.829882990974587,4.466979284312163,3.1082921216322283,24.687508555039624,131.3990035753951,49.44396481450065,0.123660108008969,0.0,timber,concrete,brick,mineral_wool,double_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,60.12692880231003,11.223475976969219,10.36438514997407,59.267837975314904,tier1_rc_physics,0.00032138824462890625,False
winter_93,winter,6.641530544069785,4.985104979934928,2.2548899253022876,2.4853009469780325,95.53165131748405,83.0793981468925,0.08119626003268221,0.0,sandwich_panel,concrete,cseb,mineral_wool,double_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,37.21007729169203,6.647036236193132,7.088962977915692,37.6520040334146,tier1_rc_physics,0.00031685829162597656,False
winter_94,winter,3.6959586191161944,4.365201365994489,2.890372547116812,13.915762068680486,77.80155855476708,82.03480769120543,0.38011000249517857,0.0,brick,concrete,concrete,mineral_wool,single_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,87.97117156131257,17.771547040986267,9.134839036691597,79.3344635570179,tier1_rc_physics,0.0003306865692138672,True
winter_95,winter,5.371474032640053,5.468495459884425,2.953794712579976,4.17926919425422,42.648706083881585,146.49537010908944,0.05561362436272009,0.0,concrete,cseb,cseb,rock_wool,single_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.050202658866564,18.0,18.330438084766765,0.33043808476676517,24,41.62948104063766,14.102342779317814,7.502550970322048,35.02968923164193,tier1_rc_physics,0.0003154277801513672,False
winter_96,winter,5.29815617554063,4.213798507133717,2.627952898062131,24.514618192435396,168.84588277034032,58.075282333455114,0.11066113504160283,0.0,timber,brick,brick,mineral_wool,double_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,39.47090616727109,7.606143147058665,6.154720872003297,38.01948389221573,tier1_rc_physics,0.0003216266632080078,False
winter_97,winter,4.789681348559551,3.6683725651389505,2.3613172713180806,42.321676268731416,41.8474419097475,79.54060315954865,0.272303132997985,0.0,brick,timber,concrete,rock_wool,double_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.82313074539155,18.0,21.324966451791457,3.3249664517914574,24,41.98087055747207,21.316845306085384,6.811514536863654,27.475539788250362,tier1_rc_physics,0.00032019615173339844,False
winter_98,winter,4.3169225077730395,4.626384639213608,2.2094763095014462,38.65224013232574,150.7204718866551,12.69963304056868,0.2935809183555704,0.0,cseb,cseb,brick,rock_wool,double_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,74.43973836669979,10.522534055956061,7.354769057743519,71.27197336848727,tier1_rc_physics,0.0003228187561035156,False
winter_99,winter,6.661372739427273,3.0092189160691962,3.0708707159962345,44.04802820168892,36.588579511309504,136.9172561212091,0.15415395279234068,19.21531812738607,timber,brick,concrete,mineral_wool,double_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.577441510812026,18.0,19.83070218708098,1.8307021870809805,24,38.94561294442626,20.955125724893556,7.513491463975069,24.694296246379356,tier1_rc_physics,0.00031447410583496094,False
winter_100,winter,5.72102366022571,4.5668284682887,3.400809915685823,29.310925417795733,94.72438419495202,101.92814066927224,0.11802472200191536,0.0,cseb,timber,concrete,eps_foam,single_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,59.949537795983886,12.776441695019626,9.541947496029247,56.71504359699354,tier1_rc_physics,0.0003337860107421875,False
winter_101,winter,3.874878454973633,4.060082255240713,2.819649300379489,30.447513029715363,108.6041492508417,97.70768058293292,0.1746852716952284,0.0,cseb,cseb,brick,mineral_wool,double_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.00282750237514,18.0,18.040757856536427,0.04075785653642683,24,34.57681949384217,8.819841356027059,5.613113538696287,31.370091676511404,tier1_rc_physics,0.0003192424774169922,True
winter_102,winter,3.7686603283312055,3.9746379958688864,2.461638901203937,16.60902192127487,56.369688182176795,25.70271619555457,0.20365611894126345,0.0,sandwich_panel,timber,brick,xps_foam,single_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.39425895939208,18.0,20.536039187739313,2.5360391877393127,24,45.03178379267243,14.317268026957214,5.09680841621435,35.811324181929564,tier1_rc_physics,0.0003066062927246094,True
winter_103,winter,3.4193959137192897,5.609818394560857,3.415085240309695,2.965307919046972,71.47566690125772,117.87316774671909,0.19045410151122538,11.574409859985064,cseb,sandwich_panel,concrete,rock_wool,single_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.000075439358756,18.0,18.001810544610123,0.0018105446101230882,24,64.71293270285412,15.134336726262758,8.63726485509142,58.215860831682775,tier1_rc_physics,0.0003407001495361328,False
winter_104,winter,6.276730558332346,5.653223792364002,2.4221883315829,11.46495933070209,46.34494665768914,108.50829146200353,0.19184418221411575,0.0,cseb,timber,cseb,xps_foam,double_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.262399622546386,18.0,19.28678219490906,1.2867821949090583,24,50.01830772552026,21.735924874309422,11.479086159487144,39.76146901069794,tier1_rc_physics,0.0003008842468261719,False
winter_105,winter,5.033125502034313,4.422039714436896,2.4057456697094675,30.088805785445917,103.14355682214637,46.555171789162294,0.3715391582199527,0.0,timber,timber,brick,mineral_wool,double_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.001788075052,18.0,18.02353336779487,0.02353336779486881,24,55.452281195049444,13.927679014940654,10.334492971728544,51.85909515183734,tier1_rc_physics,0.0003006458282470703,False
winter_106,winter,5.164177097393864,5.89038450370459,2.2728934190321057,41.67006870106508,133.88461028366535,88.04370862792904,0.050919161357889486,24.255033185304196,timber,concrete,cseb,xps_foam,double_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,34.47128519128331,5.873089066225009,5.858184021063137,34.456380146121425,tier1_rc_physics,0.0003218650817871094,False
winter_107,winter,5.437775084923953,3.371216342661892,2.3933574383215053,19.722447076972585,174.15497015368817,51.1344320116736,0.06775321318163624,0.0,concrete,sandwich_panel,concrete,eps_foam,double_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,30.64787469925301,6.370917458869704,3.9669384136987866,28.2438956540821,tier1_rc_physics,0.0002982616424560547,False
winter_108,winter,4.748256415053254,3.0209602670912195,2.7899158523296093,42.180285384627254,118.14008251370355,117.39780131645928,0.34546579957404105,0.0,timber,concrete,concrete,mineral_wool,single_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,72.26194273852052,14.944763538020224,7.3712840410803535,64.68846324158062,tier1_rc_physics,0.0002918243408203125,False
winter_109,winter,6.0670129227715455,5.026228553196443,2.4482163123540066,37.66686433672679,120.36322206710996,20.340433755700168,0.35145646868295205,1.5698351043753251,cseb,concrete,cseb,mineral_wool,single_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,143.90346600299148,19.274070686938398,13.902199449205526,138.5315947652586,tier1_rc_physics,0.0002968311309814453,False
winter_110,winter,3.79318100037292,5.363982252441323,2.5946133473985453,14.47985396150601,143.28195469154963,74.8113970085585,0.2712068751869747,21.978148551162295,timber,sandwich_panel,concrete,mineral_wool,double_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.012751300253104,18.0,18.14381559797265,0.14381559797265098,24,42.43295566988137,11.733158762730866,8.403848963324851,39.10364587047534,tier1_rc_physics,0.0002872943878173828,False
